id_municipio,municipio,uf,cnpj_distribuidora,sigla_distribuidora
3133402,Itapagipe,MG,6981180000116,CEMIG-D
3133501,Itapecerica,MG,6981180000116,CEMIG-D
3133600,Itapeva,MG,60942281000123,EEB
3133709,Itatiaiuçu,MG,6981180000116,CEMIG-D
3133907,Itaverava,MG,6981180000116,CEMIG-D
3133758,Itaú de Minas,MG,6981180000116,CEMIG-D
3133808,Itaúna,MG,6981180000116,CEMIG-D
3134004,Itinga,MG,6981180000116,CEMIG-D
3134103,Itueta,MG,6981180000116,CEMIG-D
3134202,Ituiutaba,MG,6981180000116,CEMIG-D
3134301,Itumirim,MG,6981180000116,CEMIG-D
3134400,Iturama,MG,6981180000116,CEMIG-D
3134509,Itutinga,MG,6981180000116,CEMIG-D
3134608,Jaboticatubas,MG,6981180000116,CEMIG-D
3134707,Jacinto,MG,6981180000116,CEMIG-D
3134905,Jacutinga,MG,6981180000116,CEMIG-D
3134806,Jacuí,MG,6981180000116,CEMIG-D
3135001,Jaguaraçu,MG,6981180000116,CEMIG-D
3135076,Jampruca,MG,6981180000116,CEMIG-D
3135100,Janaúba,MG,6981180000116,CEMIG-D
3135209,Januária,MG,6981180000116,CEMIG-D
3135308,Japaraíba,MG,6981180000116,CEMIG-D
3135357,Japonvar,MG,6981180000116,CEMIG-D
3135050,Jaíba,MG,6981180000116,CEMIG-D
3135407,Jeceaba,MG,6981180000116,CEMIG-D
3135456,Jenipapo de Minas,MG,6981180000116,CEMIG-D
3135506,Jequeri,MG,6981180000116,CEMIG-D
3135605,Jequitaí,MG,6981180000116,CEMIG-D
3135704,Jequitibá,MG,6981180000116,CEMIG-D
3135803,Jequitinhonha,MG,6981180000116,CEMIG-D
3135902,Jesuânia,MG,6981180000116,CEMIG-D
3136108,Joanésia,MG,6981180000116,CEMIG-D
3136405,Joaquim Felício,MG,6981180000116,CEMIG-D
3136009,Joaíma,MG,6981180000116,CEMIG-D
3136504,Jordânia,MG,6981180000116,CEMIG-D
3136579,Josenópolis,MG,6981180000116,CEMIG-D
3136520,José Gonçalves de Minas,MG,6981180000116,CEMIG-D
3136553,José Raydan,MG,6981180000116,CEMIG-D
3136207,João Monlevade,MG,6981180000116,CEMIG-D
3136306,João Pinheiro,MG,6981180000116,CEMIG-D
3136652,Juatuba,MG,6981180000116,CEMIG-D
3136702,Juiz de Fora,MG,6981180000116,CEMIG-D
3136801,Juramento,MG,6981180000116,CEMIG-D
3136900,Juruaia,MG,6981180000116,CEMIG-D
3136959,Juvenília,MG,6981180000116,CEMIG-D
3137007,Ladainha,MG,6981180000116,CEMIG-D
3137106,Lagamar,MG,6981180000116,CEMIG-D
3137403,Lagoa Dourada,MG,6981180000116,CEMIG-D
3137502,Lagoa Formosa,MG,6981180000116,CEMIG-D
3137536,Lagoa Grande,MG,6981180000116,CEMIG-D
3137601,Lagoa Santa,MG,6981180000116,CEMIG-D
3137205,Lagoa da Prata,MG,6981180000116,CEMIG-D
3137304,Lagoa dos Patos,MG,6981180000116,CEMIG-D
3137700,Lajinha,MG,6981180000116,CEMIG-D
3137809,Lambari,MG,6981180000116,CEMIG-D
3137908,Lamim,MG,6981180000116,CEMIG-D
3138005,Laranjal,MG,19527639000158,EMR
3138104,Lassance,MG,6981180000116,CEMIG-D
3138203,Lavras,MG,6981180000116,CEMIG-D
3138302,Leandro Ferreira,MG,6981180000116,CEMIG-D
3138351,Leme do Prado,MG,6981180000116,CEMIG-D
3138401,Leopoldina,MG,19527639000158,EMR
3138500,Liberdade,MG,6981180000116,CEMIG-D
3138609,Lima Duarte,MG,6981180000116,CEMIG-D
3138625,Limeira do Oeste,MG,6981180000116,CEMIG-D
3138658,Lontra,MG,6981180000116,CEMIG-D
3138674,Luisburgo,MG,19527639000158,EMR
3138682,Luislândia,MG,6981180000116,CEMIG-D
3138708,Luminárias,MG,6981180000116,CEMIG-D
3138807,Luz,MG,6981180000116,CEMIG-D
3138906,Machacalis,MG,6981180000116,CEMIG-D
3139003,Machado,MG,6981180000116,CEMIG-D
3139102,Madre de Deus de Minas,MG,6981180000116,CEMIG-D
3139201,Malacacheta,MG,6981180000116,CEMIG-D
3139250,Mamonas,MG,6981180000116,CEMIG-D
3139300,Manga,MG,6981180000116,CEMIG-D
3139409,Manhuaçu,MG,19527639000158,EMR
3139508,Manhumirim,MG,19527639000158,EMR
3139607,Mantena,MG,6981180000116,CEMIG-D
3139805,Mar de Espanha,MG,6981180000116,CEMIG-D
3139706,Maravilhas,MG,6981180000116,CEMIG-D
3139904,Maria da Fé,MG,6981180000116,CEMIG-D
3140001,Mariana,MG,6981180000116,CEMIG-D
3140100,Marilac,MG,6981180000116,CEMIG-D
3140209,Maripá de Minas,MG,6981180000116,CEMIG-D
3140308,Marliéria,MG,6981180000116,CEMIG-D
3140407,Marmelópolis,MG,6981180000116,CEMIG-D
3140506,Martinho Campos,MG,6981180000116,CEMIG-D
3140530,Martins Soares,MG,19527639000158,EMR
3140555,Mata Verde,MG,6981180000116,CEMIG-D
3140605,Materlândia,MG,6981180000116,CEMIG-D
3140704,Mateus Leme,MG,6981180000116,CEMIG-D
3171501,Mathias Lobato,MG,6981180000116,CEMIG-D
3140803,Matias Barbosa,MG,6981180000116,CEMIG-D
3140852,Matias Cardoso,MG,6981180000116,CEMIG-D
3140902,Matipó,MG,19527639000158,EMR
3141009,Mato Verde,MG,6981180000116,CEMIG-D
3141108,Matozinhos,MG,6981180000116,CEMIG-D
3141207,Matutina,MG,6981180000116,CEMIG-D
3141306,Medeiros,MG,6981180000116,CEMIG-D
3141405,Medina,MG,6981180000116,CEMIG-D
3141504,Mendes Pimentel,MG,6981180000116,CEMIG-D
3141603,Mercês,MG,6981180000116,CEMIG-D
3141702,Mesquita,MG,6981180000116,CEMIG-D
3141801,Minas Novas,MG,6981180000116,CEMIG-D
3141900,Minduri,MG,6981180000116,CEMIG-D
3142007,Mirabela,MG,6981180000116,CEMIG-D
3142106,Miradouro,MG,19527639000158,EMR
3142254,Miravânia,MG,6981180000116,CEMIG-D
3142205,Miraí,MG,19527639000158,EMR
3142304,Moeda,MG,6981180000116,CEMIG-D
3142403,Moema,MG,6981180000116,CEMIG-D
3142502,Monjolos,MG,6981180000116,CEMIG-D
3142601,Monsenhor Paulo,MG,6981180000116,CEMIG-D
3142700,Montalvânia,MG,6981180000116,CEMIG-D
3142809,Monte Alegre de Minas,MG,6981180000116,CEMIG-D
3142908,Monte Azul,MG,6981180000116,CEMIG-D
3143005,Monte Belo,MG,6981180000116,CEMIG-D
3143104,Monte Carmelo,MG,6981180000116,CEMIG-D
3143153,Monte Formoso,MG,6981180000116,CEMIG-D
3143203,Monte Santo de Minas,MG,52503802000118,CPFL MOCOCA
3143401,Monte Sião,MG,6981180000116,CEMIG-D
3143302,Montes Claros,MG,6981180000116,CEMIG-D
3143450,Montezuma,MG,6981180000116,CEMIG-D
3143500,Morada Nova de Minas,MG,6981180000116,CEMIG-D
3143609,Morro da Garça,MG,6981180000116,CEMIG-D
3143708,Morro do Pilar,MG,6981180000116,CEMIG-D
3143807,Munhoz,MG,7282377000120,ESS
3143906,Muriaé,MG,19527639000158,EMR
3144003,Mutum,MG,6981180000116,CEMIG-D
3144102,Muzambinho,MG,6981180000116,CEMIG-D
3140159,Mário Campos,MG,6981180000116,CEMIG-D
3144201,Nacip Raydan,MG,6981180000116,CEMIG-D
3144300,Nanuque,MG,6981180000116,CEMIG-D
3144359,Naque,MG,6981180000116,CEMIG-D
3144375,Natalândia,MG,6981180000116,CEMIG-D
3144409,Natércia,MG,6981180000116,CEMIG-D
3144508,Nazareno,MG,6981180000116,CEMIG-D
3144607,Nepomuceno,MG,6981180000116,CEMIG-D
3144656,Ninheira,MG,6981180000116,CEMIG-D
3144672,Nova Belém,MG,6981180000116,CEMIG-D
3144706,Nova Era,MG,6981180000116,CEMIG-D
3144805,Nova Lima,MG,6981180000116,CEMIG-D
3144904,Nova Módica,MG,6981180000116,CEMIG-D
3145000,Nova Ponte,MG,6981180000116,CEMIG-D
3145059,Nova Porteirinha,MG,6981180000116,CEMIG-D
3145109,Nova Resende,MG,6981180000116,CEMIG-D
3145208,Nova Serrana,MG,6981180000116,CEMIG-D
3136603,Nova União,MG,6981180000116,CEMIG-D
3145307,Novo Cruzeiro,MG,6981180000116,CEMIG-D
3145356,Novo Oriente de Minas,MG,6981180000116,CEMIG-D
3145372,Novorizonte,MG,6981180000116,CEMIG-D
3145406,Olaria,MG,6981180000116,CEMIG-D
3145455,Olhos D'Água,MG,6981180000116,CEMIG-D
3145604,Oliveira,MG,6981180000116,CEMIG-D
3145703,Oliveira Fortes,MG,6981180000116,CEMIG-D
3145505,Olímpio Noronha,MG,6981180000116,CEMIG-D
3145802,Onça de Pitangui,MG,6981180000116,CEMIG-D
3145851,Oratórios,MG,6981180000116,CEMIG-D
3145877,Orizânia,MG,6981180000116,CEMIG-D
3145901,Ouro Branco,MG,6981180000116,CEMIG-D
3146008,Ouro Fino,MG,6981180000116,CEMIG-D
3146107,Ouro Preto,MG,6981180000116,CEMIG-D
3146206,Ouro Verde de Minas,MG,6981180000116,CEMIG-D
3146255,Padre Carvalho,MG,6981180000116,CEMIG-D
3146305,Padre Paraíso,MG,6981180000116,CEMIG-D
3146552,Pai Pedro,MG,6981180000116,CEMIG-D
3146404,Paineiras,MG,6981180000116,CEMIG-D
3146503,Pains,MG,6981180000116,CEMIG-D
3146602,Paiva,MG,6981180000116,CEMIG-D
3146701,Palma,MG,19527639000158,EMR
3146750,Palmópolis,MG,6981180000116,CEMIG-D
3146909,Papagaios,MG,6981180000116,CEMIG-D
3147006,Paracatu,MG,6981180000116,CEMIG-D
3147204,Paraguaçu,MG,6981180000116,CEMIG-D
3147303,Paraisópolis,MG,6981180000116,CEMIG-D
3147402,Paraopeba,MG,6981180000116,CEMIG-D
3147105,Pará de Minas,MG,6981180000116,CEMIG-D
3147600,Passa Quatro,MG,6981180000116,CEMIG-D
3147709,Passa Tempo,MG,6981180000116,CEMIG-D
3147808,Passa Vinte,MG,6981180000116,CEMIG-D
3147501,Passabém,MG,6981180000116,CEMIG-D
3147907,Passos,MG,6981180000116,CEMIG-D
3147956,Patis,MG,6981180000116,CEMIG-D
3148004,Patos de Minas,MG,6981180000116,CEMIG-D
3148103,Patrocínio,MG,6981180000116,CEMIG-D
3148202,Patrocínio do Muriaé,MG,19527639000158,EMR
3148301,Paula Cândido,MG,19527639000158,EMR
3148400,Paulistas,MG,6981180000116,CEMIG-D
3148509,Pavão,MG,6981180000116,CEMIG-D
3148707,Pedra Azul,MG,6981180000116,CEMIG-D
3148756,Pedra Bonita,MG,6981180000116,CEMIG-D
3149002,Pedra Dourada,MG,19527639000158,EMR
3148806,Pedra do Anta,MG,6981180000116,CEMIG-D
3148905,Pedra do Indaiá,MG,6981180000116,CEMIG-D
3149101,Pedralva,MG,6981180000116,CEMIG-D
3149150,Pedras de Maria da Cruz,MG,6981180000116,CEMIG-D
3149200,Pedrinópolis,MG,6981180000116,CEMIG-D
3149309,Pedro Leopoldo,MG,6981180000116,CEMIG-D
3149408,Pedro Teixeira,MG,6981180000116,CEMIG-D
3149507,Pequeri,MG,6981180000116,CEMIG-D
3149606,Pequi,MG,6981180000116,CEMIG-D
3149705,Perdigão,MG,6981180000116,CEMIG-D
3149804,Perdizes,MG,6981180000116,CEMIG-D
3149903,Perdões,MG,6981180000116,CEMIG-D
3149952,Periquito,MG,6981180000116,CEMIG-D
3150000,Pescador,MG,6981180000116,CEMIG-D
3148608,Peçanha,MG,6981180000116,CEMIG-D
3150109,Piau,MG,6981180000116,CEMIG-D
3150158,Piedade de Caratinga,MG,6981180000116,CEMIG-D
3150208,Piedade de Ponte Nova,MG,6981180000116,CEMIG-D
3150307,Piedade do Rio Grande,MG,6981180000116,CEMIG-D
3150406,Piedade dos Gerais,MG,6981180000116,CEMIG-D
3150505,Pimenta,MG,6981180000116,CEMIG-D
3150539,Pingo-D'Água,MG,6981180000116,CEMIG-D
3150570,Pintópolis,MG,6981180000116,CEMIG-D
3150604,Piracema,MG,6981180000116,CEMIG-D
3150703,Pirajuba,MG,6981180000116,CEMIG-D
3150802,Piranga,MG,6981180000116,CEMIG-D
3151008,Piranguinho,MG,6981180000116,CEMIG-D
3150901,Piranguçu,MG,6981180000116,CEMIG-D
3151107,Pirapetinga,MG,6981180000116,CEMIG-D
3151206,Pirapora,MG,6981180000116,CEMIG-D
3151305,Piraúba,MG,19527639000158,EMR
3151404,Pitangui,MG,6981180000116,CEMIG-D
3151503,Piumhi,MG,6981180000116,CEMIG-D
3151602,Planura,MG,6981180000116,CEMIG-D
3151909,Pocrane,MG,6981180000116,CEMIG-D
3152006,Pompéu,MG,6981180000116,CEMIG-D
3152105,Ponte Nova,MG,6981180000116,CEMIG-D
3152131,Ponto Chique,MG,6981180000116,CEMIG-D
3152170,Ponto dos Volantes,MG,6981180000116,CEMIG-D
3152204,Porteirinha,MG,6981180000116,CEMIG-D
3152303,Porto Firme,MG,6981180000116,CEMIG-D
3152402,Poté,MG,6981180000116,CEMIG-D
3152501,Pouso Alegre,MG,6981180000116,CEMIG-D
3152600,Pouso Alto,MG,6981180000116,CEMIG-D
3151701,Poço Fundo,MG,6981180000116,CEMIG-D
3151800,Poços de Caldas,MG,23664303000104,DMED
3152709,Prados,MG,6981180000116,CEMIG-D
3152808,Prata,MG,6981180000116,CEMIG-D
3153004,Pratinha,MG,6981180000116,CEMIG-D
3152907,Pratápolis,MG,6981180000116,CEMIG-D
3153103,Presidente Bernardes,MG,6981180000116,CEMIG-D
3153202,Presidente Juscelino,MG,6981180000116,CEMIG-D
3153301,Presidente Kubitschek,MG,6981180000116,CEMIG-D
3153400,Presidente Olegário,MG,6981180000116,CEMIG-D
3153608,Prudente de Morais,MG,6981180000116,CEMIG-D
3153707,Quartel Geral,MG,6981180000116,CEMIG-D
3153806,Queluzito,MG,6981180000116,CEMIG-D
3153905,Raposos,MG,6981180000116,CEMIG-D
3154002,Raul Soares,MG,6981180000116,CEMIG-D
3154101,Recreio,MG,19527639000158,EMR
3154150,Reduto,MG,19527639000158,EMR
3154200,Resende Costa,MG,6981180000116,CEMIG-D
3154309,Resplendor,MG,6981180000116,CEMIG-D
3154408,Ressaquinha,MG,6981180000116,CEMIG-D
3154457,Riachinho,MG,6981180000116,CEMIG-D
3154507,Riacho dos Machados,MG,6981180000116,CEMIG-D
3154705,Ribeirão Vermelho,MG,6981180000116,CEMIG-D
3154606,Ribeirão das Neves,MG,6981180000116,CEMIG-D
3154804,Rio Acima,MG,6981180000116,CEMIG-D
3154903,Rio Casca,MG,6981180000116,CEMIG-D
3155009,Rio Doce,MG,6981180000116,CEMIG-D
3155207,Rio Espera,MG,6981180000116,CEMIG-D
3155306,Rio Manso,MG,6981180000116,CEMIG-D
3155405,Rio Novo,MG,19527639000158,EMR
3155504,Rio Paranaíba,MG,6981180000116,CEMIG-D
3155603,Rio Pardo de Minas,MG,6981180000116,CEMIG-D
3155702,Rio Piracicaba,MG,6981180000116,CEMIG-D
3155801,Rio Pomba,MG,19527639000158,EMR
3155900,Rio Preto,MG,6981180000116,CEMIG-D
3156007,Rio Vermelho,MG,6981180000116,CEMIG-D
3155108,Rio do Prado,MG,6981180000116,CEMIG-D
3156106,Ritápolis,MG,6981180000116,CEMIG-D
3156205,Rochedo de Minas,MG,19527639000158,EMR
3156304,Rodeiro,MG,19527639000158,EMR
3156403,Romaria,MG,6981180000116,CEMIG-D
3156452,Rosário da Limeira,MG,19527639000158,EMR
3156502,Rubelita,MG,6981180000116,CEMIG-D
3156601,Rubim,MG,6981180000116,CEMIG-D
3156700,Sabará,MG,6981180000116,CEMIG-D
3156809,Sabinópolis,MG,6981180000116,CEMIG-D
3156908,Sacramento,MG,6981180000116,CEMIG-D
3157005,Salinas,MG,6981180000116,CEMIG-D
3157104,Salto da Divisa,MG,6981180000116,CEMIG-D
3157203,Santa Bárbara,MG,6981180000116,CEMIG-D
3157252,Santa Bárbara do Leste,MG,6981180000116,CEMIG-D
3157278,Santa Bárbara do Monte Verde,MG,6981180000116,CEMIG-D
3157302,Santa Bárbara do Tugúrio,MG,6981180000116,CEMIG-D
3157336,Santa Cruz de Minas,MG,6981180000116,CEMIG-D
3157377,Santa Cruz de Salinas,MG,6981180000116,CEMIG-D
3157401,Santa Cruz do Escalvado,MG,6981180000116,CEMIG-D
3157500,Santa Efigênia de Minas,MG,6981180000116,CEMIG-D
3157609,Santa Fé de Minas,MG,6981180000116,CEMIG-D
3157658,Santa Helena de Minas,MG,6981180000116,CEMIG-D
3157708,Santa Juliana,MG,6981180000116,CEMIG-D
3157807,Santa Luzia,MG,6981180000116,CEMIG-D
3157906,Santa Margarida,MG,19527639000158,EMR
3158003,Santa Maria de Itabira,MG,6981180000116,CEMIG-D
3158102,Santa Maria do Salto,MG,6981180000116,CEMIG-D
3158201,Santa Maria do Suaçuí,MG,6981180000116,CEMIG-D
3159209,Santa Rita de Caldas,MG,6981180000116,CEMIG-D
3159308,Santa Rita de Jacutinga,MG,6981180000116,CEMIG-D
3159357,Santa Rita de Minas,MG,6981180000116,CEMIG-D
3159407,Santa Rita do Ibitipoca,MG,6981180000116,CEMIG-D
3159506,Santa Rita do Itueto,MG,6981180000116,CEMIG-D
3159605,Santa Rita do Sapucaí,MG,6981180000116,CEMIG-D
3159704,Santa Rosa da Serra,MG,6981180000116,CEMIG-D
3159803,Santa Vitória,MG,6981180000116,CEMIG-D
3158300,Santana da Vargem,MG,6981180000116,CEMIG-D
3158409,Santana de Cataguases,MG,19527639000158,EMR
3158508,Santana de Pirapama,MG,6981180000116,CEMIG-D
3158607,Santana do Deserto,MG,6981180000116,CEMIG-D
3158706,Santana do Garambéu,MG,6981180000116,CEMIG-D
3158805,Santana do Jacaré,MG,6981180000116,CEMIG-D
3158904,Santana do Manhuaçu,MG,19527639000158,EMR
3158953,Santana do Paraíso,MG,6981180000116,CEMIG-D
3159001,Santana do Riacho,MG,6981180000116,CEMIG-D
3159100,Santana dos Montes,MG,6981180000116,CEMIG-D
3159902,Santo Antônio do Amparo,MG,6981180000116,CEMIG-D
3160009,Santo Antônio do Aventureiro,MG,19527639000158,EMR
3160108,Santo Antônio do Grama,MG,6981180000116,CEMIG-D
3160207,Santo Antônio do Itambé,MG,6981180000116,CEMIG-D
3160306,Santo Antônio do Jacinto,MG,6981180000116,CEMIG-D
3160405,Santo Antônio do Monte,MG,6981180000116,CEMIG-D
3160454,Santo Antônio do Retiro,MG,6981180000116,CEMIG-D
3160504,Santo Antônio do Rio Abaixo,MG,6981180000116,CEMIG-D
3160603,Santo Hipólito,MG,6981180000116,CEMIG-D
3160702,Santos Dumont,MG,6981180000116,CEMIG-D
3165404,Sapucaí-Mirim,MG,6981180000116,CEMIG-D
3165503,Sardoá,MG,6981180000116,CEMIG-D
3165537,Sarzedo,MG,6981180000116,CEMIG-D
3165560,Sem Peixe,MG,6981180000116,CEMIG-D
3165578,Senador Amaral,MG,60942281000123,EEB
3165602,Senador Cortes,MG,6981180000116,CEMIG-D
3165701,Senador Firmino,MG,19527639000158,EMR
3165800,Senador José Bento,MG,6981180000116,CEMIG-D
3165909,Senador Modestino Gonçalves,MG,6981180000116,CEMIG-D
3166006,Senhora de Oliveira,MG,6981180000116,CEMIG-D
3166105,Senhora do Porto,MG,6981180000116,CEMIG-D
3166204,Senhora dos Remédios,MG,6981180000116,CEMIG-D
3166303,Sericita,MG,19527639000158,EMR
3166402,Seritinga,MG,6981180000116,CEMIG-D
3166501,Serra Azul de Minas,MG,6981180000116,CEMIG-D
3166600,Serra da Saudade,MG,6981180000116,CEMIG-D
3166808,Serra do Salitre,MG,6981180000116,CEMIG-D
3166709,Serra dos Aimorés,MG,6981180000116,CEMIG-D
3166907,Serrania,MG,6981180000116,CEMIG-D
3167004,Serranos,MG,6981180000116,CEMIG-D
3166956,Serranópolis de Minas,MG,6981180000116,CEMIG-D
3167103,Serro,MG,6981180000116,CEMIG-D
3167202,Sete Lagoas,MG,6981180000116,CEMIG-D
3165552,Setubinha,MG,6981180000116,CEMIG-D
3167301,Silverânia,MG,19527639000158,EMR
3167400,Silvianópolis,MG,6981180000116,CEMIG-D
3167608,Simonésia,MG,19527639000158,EMR
3167509,Simão Pereira,MG,6981180000116,CEMIG-D
3167707,Sobrália,MG,6981180000116,CEMIG-D
3167806,Soledade de Minas,MG,6981180000116,CEMIG-D
3160801,São Bento Abade,MG,6981180000116,CEMIG-D
3160900,São Brás do Suaçuí,MG,6981180000116,CEMIG-D
3160959,São Domingos das Dores,MG,6981180000116,CEMIG-D
3161007,São Domingos do Prata,MG,6981180000116,CEMIG-D
3161106,São Francisco,MG,6981180000116,CEMIG-D
3161205,São Francisco de Paula,MG,6981180000116,CEMIG-D
3161304,São Francisco de Sales,MG,6981180000116,CEMIG-D
3161403,São Francisco do Glória,MG,6981180000116,CEMIG-D
3161056,São Félix de Minas,MG,6981180000116,CEMIG-D
3161502,São Geraldo,MG,19527639000158,EMR
3161601,São Geraldo da Piedade,MG,6981180000116,CEMIG-D
3161650,São Geraldo do Baixio,MG,6981180000116,CEMIG-D
3161700,São Gonçalo do Abaeté,MG,6981180000116,CEMIG-D
3161809,São Gonçalo do Pará,MG,6981180000116,CEMIG-D
3161908,São Gonçalo do Rio Abaixo,MG,6981180000116,CEMIG-D
3125507,São Gonçalo do Rio Preto,MG,6981180000116,CEMIG-D
3162005,São Gonçalo do Sapucaí,MG,6981180000116,CEMIG-D
3162104,São Gotardo,MG,6981180000116,CEMIG-D
3162922,São Joaquim de Bicas,MG,6981180000116,CEMIG-D
3162948,São José da Barra,MG,6981180000116,CEMIG-D
3162955,São José da Lapa,MG,6981180000116,CEMIG-D
3163003,São José da Safira,MG,6981180000116,CEMIG-D
3163102,São José da Varginha,MG,6981180000116,CEMIG-D
3163201,São José do Alegre,MG,6981180000116,CEMIG-D
3163300,São José do Divino,MG,6981180000116,CEMIG-D
3163409,São José do Goiabal,MG,6981180000116,CEMIG-D
3163508,São José do Jacuri,MG,6981180000116,CEMIG-D
3163607,São José do Mantimento,MG,6981180000116,CEMIG-D
3162203,São João Batista do Glória,MG,6981180000116,CEMIG-D
3162807,São João Evangelista,MG,6981180000116,CEMIG-D
3162906,São João Nepomuceno,MG,19527639000158,EMR
3162252,São João da Lagoa,MG,6981180000116,CEMIG-D
3162302,São João da Mata,MG,6981180000116,CEMIG-D
3162401,São João da Ponte,MG,6981180000116,CEMIG-D
3162450,São João das Missões,MG,6981180000116,CEMIG-D
3162500,São João del Rei,MG,6981180000116,CEMIG-D
3162559,São João do Manhuaçu,MG,19527639000158,EMR
3162575,São João do Manteninha,MG,6981180000116,CEMIG-D
3162609,São João do Oriente,MG,6981180000116,CEMIG-D
3162658,São João do Pacuí,MG,6981180000116,CEMIG-D
3162708,São João do Paraíso,MG,6981180000116,CEMIG-D
3163706,São Lourenço,MG,6981180000116,CEMIG-D
3163805,São Miguel do Anta,MG,19527639000158,EMR
3163904,São Pedro da União,MG,6981180000116,CEMIG-D
3164100,São Pedro do Suaçuí,MG,6981180000116,CEMIG-D
3164001,São Pedro dos Ferros,MG,6981180000116,CEMIG-D
3164209,São Romão,MG,6981180000116,CEMIG-D
3164308,São Roque de Minas,MG,6981180000116,CEMIG-D
3164407,São Sebastião da Bela Vista,MG,6981180000116,CEMIG-D
3164431,São Sebastião da Vargem Alegre,MG,19527639000158,EMR
3164472,São Sebastião do Anta,MG,6981180000116,CEMIG-D
3164506,São Sebastião do Maranhão,MG,6981180000116,CEMIG-D
3164605,São Sebastião do Oeste,MG,6981180000116,CEMIG-D
3164704,São Sebastião do Paraíso,MG,6981180000116,CEMIG-D
3164803,São Sebastião do Rio Preto,MG,6981180000116,CEMIG-D
3164902,São Sebastião do Rio Verde,MG,6981180000116,CEMIG-D
3165206,São Thomé das Letras,MG,6981180000116,CEMIG-D
3165008,São Tiago,MG,6981180000116,CEMIG-D
3165107,São Tomás de Aquino,MG,6981180000116,CEMIG-D
3165305,São Vicente de Minas,MG,6981180000116,CEMIG-D
3167905,Tabuleiro,MG,19527639000158,EMR
3168002,Taiobeiras,MG,6981180000116,CEMIG-D
3168051,Taparuba,MG,6981180000116,CEMIG-D
3168101,Tapira,MG,6981180000116,CEMIG-D
3168200,Tapiraí,MG,6981180000116,CEMIG-D
3168309,Taquaraçu de Minas,MG,6981180000116,CEMIG-D
3168408,Tarumirim,MG,6981180000116,CEMIG-D
3168507,Teixeiras,MG,6981180000116,CEMIG-D
3168606,Teófilo Otoni,MG,6981180000116,CEMIG-D
3168705,Timóteo,MG,6981180000116,CEMIG-D
3168804,Tiradentes,MG,6981180000116,CEMIG-D
3168903,Tiros,MG,6981180000116,CEMIG-D
3169000,Tocantins,MG,19527639000158,EMR
3169059,Tocos do Moji,MG,6981180000116,CEMIG-D
3169109,Toledo,MG,60942281000123,EEB
3169208,Tombos,MG,6981180000116,CEMIG-D
3169307,Três Corações,MG,6981180000116,CEMIG-D
3169356,Três Marias,MG,6981180000116,CEMIG-D
3169406,Três Pontas,MG,6981180000116,CEMIG-D
3169505,Tumiritinga,MG,6981180000116,CEMIG-D
3169604,Tupaciguara,MG,6981180000116,CEMIG-D
3169703,Turmalina,MG,6981180000116,CEMIG-D
3169802,Turvolândia,MG,6981180000116,CEMIG-D
3170057,Ubaporanga,MG,6981180000116,CEMIG-D
3170008,Ubaí,MG,6981180000116,CEMIG-D
3170107,Uberaba,MG,6981180000116,CEMIG-D
3170206,Uberlândia,MG,6981180000116,CEMIG-D
3169901,Ubá,MG,19527639000158,EMR
3170305,Umburatiba,MG,6981180000116,CEMIG-D
3170404,Unaí,MG,6981180000116,CEMIG-D
3170438,União de Minas,MG,6981180000116,CEMIG-D
3170479,Uruana de Minas,MG,6981180000116,CEMIG-D
3170529,Urucuia,MG,6981180000116,CEMIG-D
3170503,Urucânia,MG,6981180000116,CEMIG-D
3170578,Vargem Alegre,MG,6981180000116,CEMIG-D
3170602,Vargem Bonita,MG,6981180000116,CEMIG-D
3170651,Vargem Grande do Rio Pardo,MG,6981180000116,CEMIG-D
3170701,Varginha,MG,6981180000116,CEMIG-D
3170750,Varjão de Minas,MG,6981180000116,CEMIG-D
3170909,Varzelândia,MG,6981180000116,CEMIG-D
3171006,Vazante,MG,6981180000116,CEMIG-D
3171030,Verdelândia,MG,6981180000116,CEMIG-D
3171071,Veredinha,MG,6981180000116,CEMIG-D
3171154,Vermelho Novo,MG,6981180000116,CEMIG-D
3171105,Veríssimo,MG,6981180000116,CEMIG-D
3171204,Vespasiano,MG,6981180000116,CEMIG-D
3171402,Vieiras,MG,19527639000158,EMR
3171600,Virgem da Lapa,MG,6981180000116,CEMIG-D
3171808,Virginópolis,MG,6981180000116,CEMIG-D
3171907,Virgolândia,MG,6981180000116,CEMIG-D
3171709,Virgínia,MG,6981180000116,CEMIG-D
3172004,Visconde do Rio Branco,MG,19527639000158,EMR
3171303,Viçosa,MG,6981180000116,CEMIG-D
3172103,Volta Grande,MG,6981180000116,CEMIG-D
3170800,Várzea da Palma,MG,6981180000116,CEMIG-D
3172202,Wenceslau Braz,MG,6981180000116,CEMIG-D
3100609,Água Boa,MG,6981180000116,CEMIG-D
